user_id,username,first_name,last_name,business_name,user_segment,region,city,registration_date,preferences
5292,aria.anderson8@outlook.com,Aria,Anderson,NULL,Individual,Nelson-Marlborough,Richmond,2013-02-08,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Marketplace"", ""Jobs""], ""saved_searches"": 1}"
5293,joshua_4@yahoo.co.nz,Joshua,Clark,NULL,Individual,Waikato,Hamilton,2019-05-06,"{""notifications"": {""email"": false, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Property""], ""saved_searches"": 3}"
5294,noah_37@trademe.co.nz,Noah,Henderson,NULL,Individual,Nelson-Marlborough,Nelson,2007-07-20,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Property"", ""Motors""], ""saved_searches"": 2}"
5295,isla.brown@gmail.com,Isla,Brown,NULL,Individual,Auckland,Waitakere,2005-10-15,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Property""], ""saved_searches"": 2}"
5296,joshua.thomas2@icloud.com,Joshua,Thomas,NULL,Individual,Wellington,Wellington City,2002-07-29,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Marketplace"", ""Jobs""], ""saved_searches"": 4}"
5297,jessica_97@xtra.co.nz,Jessica,O'Brien,NULL,Individual,Waikato,Tauranga,2014-02-10,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 0}"
5298,maias52,NULL,NULL,Century 21,Business,Otago,Wanaka,2014-12-21,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 1}"
5299,nikaut@gmail.com,Nikau,Thomas,NULL,Individual,Manawatu-Wanganui,Feilding,2015-01-12,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Motors"", ""Jobs""], ""saved_searches"": 5}"
5300,william_232,NULL,NULL,Canterbury Car Sales,Business,Auckland,Papakura,2021-04-28,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Marketplace""], ""saved_searches"": 3}"
5301,jamest@trademe.co.nz,James,Taylor,NULL,Individual,Manawatu-Wanganui,Feilding,2013-04-07,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 1}"
5302,avac@icloud.com,Ava,Campbell,NULL,Individual,Auckland,North Shore,2022-04-10,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Property"", ""Jobs""], ""saved_searches"": 4}"
5303,olivia.thompson@gmail.com,Olivia,Thompson,NULL,Individual,Auckland,North Shore,2025-08-02,"{""notifications"": {""email"": false, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Motors""], ""saved_searches"": 1}"
5304,tanew73,Tane,Williams,NULL,Individual,Taranaki,Hawera,2002-12-10,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Marketplace"", ""Jobs""], ""saved_searches"": 1}"
5305,sarah_237,NULL,NULL,PB Tech,Power Seller,Canterbury,Timaru,2022-04-26,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Jobs"", ""Marketplace""], ""saved_searches"": 8}"
5306,nz_ava_91,Ava,Singh,NULL,Individual,Manawatu-Wanganui,Palmerston North,2023-11-13,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Motors""], ""saved_searches"": 2}"
5307,anika.harris@trademe.co.nz,Anika,Harris,NULL,Individual,Auckland,Papakura,2005-06-27,"{""notifications"": {""email"": false, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Property"", ""Jobs""], ""saved_searches"": 0}"
5308,liam.nguyen@trademe.co.nz,Liam,Nguyen,NULL,Individual,Auckland,Auckland City,2016-01-15,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Marketplace""], ""saved_searches"": 1}"
5309,amelia_967,Amelia,Stewart,NULL,Individual,Auckland,Papakura,2014-10-25,"{""notifications"": {""email"": false, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Marketplace"", ""Jobs""], ""saved_searches"": 5}"
5310,nz_ava_72,Ava,White,NULL,Individual,Waikato,Hamilton,2001-10-18,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 1}"
5311,nz_ryan_11,Ryan,Williams,NULL,Individual,Auckland,Franklin,2023-03-11,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Motors""], ""saved_searches"": 4}"
5312,harper_71@trademe.co.nz,Harper,Wiremu,NULL,Individual,Otago,Dunedin,2001-11-28,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Marketplace""], ""saved_searches"": 3}"
5313,sarah.thompson@xtra.co.nz,Sarah,Thompson,NULL,Individual,Auckland,Manukau,2013-03-31,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 3}"
5314,aroha.henderson@hotmail.com,Aroha,Henderson,NULL,Individual,Canterbury,Christchurch,2009-09-03,"{""notifications"": {""email"": false, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Marketplace"", ""Motors""], ""saved_searches"": 1}"
5315,liamw42,NULL,NULL,First National,Business,Wellington,Porirua,2019-07-18,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 13}"
5316,lucas.king8@hotmail.com,Lucas,King,NULL,Individual,Waikato,Hamilton,2006-08-09,"{""notifications"": {""email"": false, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property""], ""saved_searches"": 5}"
5317,ameliar68,Amelia,Robertson,NULL,Individual,Auckland,Waitakere,2006-03-07,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property""], ""saved_searches"": 1}"
5318,mia_43@yahoo.co.nz,Mia,Robinson,NULL,Individual,Bay of Plenty,Mount Maunganui,2025-11-13,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Jobs""], ""saved_searches"": 3}"
5319,tane_786,Tane,Nguyen,NULL,Individual,Wellington,Porirua,2026-06-06,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 0}"
5320,tommy'srealesta@icloud.com,NULL,NULL,Tommy's Real Estate,Business,Southland,Invercargill,2011-07-22,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Motors"", ""Marketplace""], ""saved_searches"": 13}"
5321,ella_30@trademe.co.nz,Ella,Ngata,NULL,Individual,Auckland,Auckland City,2002-05-07,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Jobs"", ""Motors""], ""saved_searches"": 5}"
5322,nz_lauren_93,NULL,NULL,Turners Auctions,Business,Wellington,Upper Hutt,2012-09-17,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Marketplace"", ""Jobs""], ""saved_searches"": 11}"
5323,firstnational@xtra.co.nz,NULL,NULL,First National,Business,Hawkes Bay,Havelock North,2003-10-22,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 4}"
5324,jackr@hotmail.com,Jack,Robinson,NULL,Individual,Auckland,Manukau,2002-07-04,"{""notifications"": {""email"": false, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property""], ""saved_searches"": 5}"
5325,ella.white@gmail.com,NULL,NULL,Mitre 10 Clearance,Business,Wellington,Kapiti Coast,2001-07-01,"{""notifications"": {""email"": false, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Marketplace""], ""saved_searches"": 8}"
5326,harper_564,Harper,Wang,NULL,Individual,Wellington,Lower Hutt,2004-07-01,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Jobs""], ""saved_searches"": 5}"
5327,kiwitrader2,Nikau,Taylor,NULL,Individual,Northland,Kerikeri,2009-09-10,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Marketplace""], ""saved_searches"": 5}"
5328,liam_66@hotmail.com,Liam,Clark,NULL,Individual,Hawkes Bay,Napier,2018-06-29,"{""notifications"": {""email"": true, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 1}"
5329,hannah.lee@gmail.com,Hannah,Lee,NULL,Individual,Wellington,Upper Hutt,2025-05-24,"{""notifications"": {""email"": false, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 1}"
5330,pacifictradeco@trademe.co.nz,NULL,NULL,Pacific Trade Co,Power Seller,Canterbury,Ashburton,2024-09-25,"{""notifications"": {""email"": false, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 4}"
5331,benjamin.robertson8@xtra.co.nz,NULL,NULL,Wellington Motors Ltd,Business,Auckland,Auckland City,2001-09-25,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Jobs""], ""saved_searches"": 8}"
5332,isla.harris@gmail.com,Isla,Harris,NULL,Individual,Canterbury,Selwyn,2022-06-08,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 1}"
5333,emma.fraser@outlook.com,Emma,Fraser,NULL,Individual,Auckland,Waitakere,2022-02-16,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property""], ""saved_searches"": 1}"
5334,farmsource@outlook.com,NULL,NULL,Farm Source,Business,Auckland,Papakura,2002-07-26,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 7}"
5335,nikau_10@yahoo.co.nz,Nikau,Stewart,NULL,Individual,Waikato,Tauranga,2003-05-30,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Jobs"", ""Motors""], ""saved_searches"": 1}"
5336,rachel.martin@proton.me,Rachel,Martin,NULL,Individual,Otago,Queenstown,2007-01-23,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Marketplace""], ""saved_searches"": 3}"
5337,nz_benjamin_24,Benjamin,Williams,NULL,Individual,Wellington,Upper Hutt,2018-10-29,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Marketplace""], ""saved_searches"": 2}"
5338,james_491,James,Thompson,NULL,Individual,Northland,Kaitaia,2006-11-04,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Marketplace""], ""saved_searches"": 1}"
5339,oliverr79,Oliver,Robertson,NULL,Individual,Waikato,Rotorua,2006-12-10,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 3}"
5340,kiwideals691,Ava,Chen,NULL,Individual,Auckland,Franklin,2025-03-10,"{""notifications"": {""email"": false, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 5}"
5341,ava_72@outlook.com,Ava,Lee,NULL,Individual,Canterbury,Ashburton,2011-02-12,"{""notifications"": {""email"": false, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 3}"
5342,graceh@proton.me,Grace,Harris,NULL,Individual,Manawatu-Wanganui,Levin,2004-03-29,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 3}"
5343,tane.brown@hotmail.com,Tane,Brown,NULL,Individual,Wellington,Upper Hutt,2007-04-26,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Property""], ""saved_searches"": 2}"
5344,ariaw53,Aria,Wiremu,NULL,Individual,Canterbury,Waimakariri,2006-09-21,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 5}"
5345,wellingtonmotor@proton.me,NULL,NULL,Wellington Motors Ltd,Business,Canterbury,Selwyn,2006-10-30,"{""notifications"": {""email"": false, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Marketplace"", ""Jobs""], ""saved_searches"": 5}"
5346,mial32,NULL,NULL,Harcourts,Power Seller,Canterbury,Waimakariri,2013-08-29,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Motors""], ""saved_searches"": 12}"
5347,gracem@proton.me,Grace,Murray,NULL,Individual,Taranaki,New Plymouth,2025-06-29,"{""notifications"": {""email"": false, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 1}"
5348,grace.singh@yahoo.co.nz,Grace,Singh,NULL,Individual,Hawkes Bay,Napier,2006-12-05,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Motors""], ""saved_searches"": 3}"
5349,benjamin.brown@icloud.com,Benjamin,Brown,NULL,Individual,Auckland,Auckland City,2017-06-06,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 4}"
5350,jamesr68,James,Robinson,NULL,Individual,Otago,Wanaka,2020-09-09,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property""], ""saved_searches"": 1}"
5351,hannaht@yahoo.co.nz,Hannah,Thomas,NULL,Individual,Canterbury,Selwyn,2021-07-24,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 4}"
5352,hannah_933,Hannah,Harris,NULL,Individual,Auckland,North Shore,2019-10-11,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Property""], ""saved_searches"": 2}"
5353,noah.ngata7@hotmail.com,NULL,NULL,Professionals,Business,Wellington,Wellington City,2025-06-20,"{""notifications"": {""email"": false, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Property""], ""saved_searches"": 4}"
5354,samuel.stewart8@hotmail.com,NULL,NULL,Office Furniture Direct,Power Seller,Wellington,Kapiti Coast,2017-03-27,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Marketplace"", ""Motors""], ""saved_searches"": 15}"
5355,isla.kim@hotmail.com,NULL,NULL,Hays NZ,Power Seller,Canterbury,Selwyn,2014-07-13,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 10}"
5356,kiwideals118,Kaia,King,NULL,Individual,Auckland,Manukau,2006-02-21,"{""notifications"": {""email"": true, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Marketplace""], ""saved_searches"": 0}"
5357,nz_aroha_94,NULL,NULL,Noel Leeming Outlet,Business,Waikato,Taupo,2018-02-16,"{""notifications"": {""email"": false, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Marketplace"", ""Jobs""], ""saved_searches"": 5}"
5358,hannah_12@yahoo.co.nz,Hannah,Fraser,NULL,Individual,Taranaki,New Plymouth,2007-09-30,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Property""], ""saved_searches"": 5}"
5359,noah.martin@hotmail.com,Noah,Martin,NULL,Individual,Auckland,Papakura,2012-04-04,"{""notifications"": {""email"": true, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Property""], ""saved_searches"": 3}"
5360,roberthalfwelli@trademe.co.nz,NULL,NULL,Robert Half Wellington,Business,Auckland,Franklin,2015-09-03,"{""notifications"": {""email"": false, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 14}"
5361,jackr49,Jack,Robinson,NULL,Individual,Taranaki,New Plymouth,2023-09-09,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Jobs""], ""saved_searches"": 4}"
5362,emma_88@yahoo.co.nz,Emma,Williams,NULL,Individual,Northland,Paihia,2003-12-12,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 5}"
5363,benjamint67,NULL,NULL,Farm Source,Power Seller,Auckland,North Shore,2021-02-20,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 11}"
5364,mia.clark@yahoo.co.nz,Mia,Clark,NULL,Individual,Southland,Gore,2018-11-14,"{""notifications"": {""email"": false, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property""], ""saved_searches"": 3}"
5365,noelleemingoutl@gmail.com,NULL,NULL,Noel Leeming Outlet,Power Seller,Auckland,Papakura,2001-02-26,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Marketplace""], ""saved_searches"": 11}"
5366,william.tamati@icloud.com,William,Tamati,NULL,Individual,Wellington,Porirua,2003-12-30,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Property"", ""Marketplace""], ""saved_searches"": 5}"
5367,mattheww@xtra.co.nz,NULL,NULL,Trade Supplies NZ,Power Seller,Auckland,Auckland City,2010-12-06,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Marketplace"", ""Jobs""], ""saved_searches"": 8}"
5368,harper_530,Harper,McDonald,NULL,Individual,Auckland,Auckland City,2018-07-04,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Marketplace""], ""saved_searches"": 3}"
5369,randstadnz@gmail.com,NULL,NULL,Randstad NZ,Business,Auckland,Franklin,2022-08-04,"{""notifications"": {""email"": true, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property""], ""saved_searches"": 8}"
5370,nz_thomas_4,NULL,NULL,Property Brokers,Power Seller,Wellington,Lower Hutt,2021-01-30,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Jobs""], ""saved_searches"": 5}"
5371,kiwideals662,Amelia,Campbell,NULL,Individual,Waikato,Tauranga,2012-08-23,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 0}"
5372,nz_oliver_2,Oliver,Scott,NULL,Individual,Bay of Plenty,Whakatane,2022-10-15,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Motors"", ""Jobs""], ""saved_searches"": 0}"
5373,nz_kate_83,Kate,Smith,NULL,Individual,Auckland,Manukau,2016-05-25,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Motors"", ""Property""], ""saved_searches"": 1}"
5374,hannah.tamati@icloud.com,Hannah,Tamati,NULL,Individual,Southland,Gore,2004-08-31,"{""notifications"": {""email"": true, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Marketplace"", ""Property""], ""saved_searches"": 0}"
5375,henry.brown3@trademe.co.nz,Henry,Brown,NULL,Individual,Canterbury,Ashburton,2008-01-05,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Jobs""], ""saved_searches"": 1}"
5376,aria.henderson3@proton.me,Aria,Henderson,NULL,Individual,Hawkes Bay,Napier,2017-09-22,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 3}"
5377,samuel.wiremu@gmail.com,NULL,NULL,Mitre 10 Clearance,Business,Nelson-Marlborough,Nelson,2005-03-31,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Motors""], ""saved_searches"": 4}"
5378,samuel.thomas@trademe.co.nz,NULL,NULL,Tommy's Real Estate,Power Seller,Wellington,Kapiti Coast,2008-04-26,"{""notifications"": {""email"": false, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Jobs"", ""Motors""], ""saved_searches"": 12}"
5379,nikau.white@yahoo.co.nz,NULL,NULL,Wellington Motors Ltd,Business,Auckland,Auckland City,2011-01-12,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Jobs""], ""saved_searches"": 15}"
5380,kaia.wang@proton.me,Kaia,Wang,NULL,Individual,Auckland,Manukau,2015-09-15,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Motors""], ""saved_searches"": 3}"
5381,william.jones@gmail.com,William,Jones,NULL,Individual,Auckland,Waitakere,2011-06-13,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Motors""], ""saved_searches"": 0}"
5382,nz_kate_19,Kate,Fraser,NULL,Individual,Auckland,Manukau,2009-09-19,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Marketplace"", ""Jobs""], ""saved_searches"": 0}"
5383,tane_30@outlook.com,Tane,Ngata,NULL,Individual,Bay of Plenty,Rotorua,2006-01-11,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Property"", ""Marketplace""], ""saved_searches"": 2}"
5384,ellaw@hotmail.com,Ella,Wiremu,NULL,Individual,Northland,Kaitaia,2006-08-18,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Jobs""], ""saved_searches"": 4}"
