user_id,username,first_name,last_name,business_name,user_segment,region,city,registration_date,preferences
4569,laurenb46,NULL,NULL,PB Tech,Power Seller,Canterbury,Selwyn,2012-07-04,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 15}"
4570,ellar30,Ella,Reid,NULL,Individual,Nelson-Marlborough,Richmond,2014-02-18,"{""notifications"": {""email"": false, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Marketplace""], ""saved_searches"": 2}"
4571,henrys@yahoo.co.nz,Henry,Singh,NULL,Individual,Wellington,Lower Hutt,2012-05-30,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Jobs""], ""saved_searches"": 1}"
4572,sophiew@yahoo.co.nz,Sophie,Williams,NULL,Individual,Wellington,Porirua,2006-09-10,"{""notifications"": {""email"": true, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Motors"", ""Jobs""], ""saved_searches"": 1}"
4573,ella.mcdonald@trademe.co.nz,Ella,McDonald,NULL,Individual,Waikato,Hamilton,2015-11-02,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Jobs"", ""Property""], ""saved_searches"": 4}"
4574,century21@proton.me,NULL,NULL,Century 21,Power Seller,Canterbury,Selwyn,2016-03-25,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Property""], ""saved_searches"": 1}"
4575,charlotte_149,NULL,NULL,Canterbury Car Sales,Power Seller,Auckland,Manukau,2016-12-08,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 2}"
4576,nz_mia_82,Mia,Jones,NULL,Individual,Wellington,Lower Hutt,2021-11-24,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Marketplace""], ""saved_searches"": 4}"
4577,mia.fraser1@outlook.com,Mia,Fraser,NULL,Individual,Wellington,Lower Hutt,2010-10-26,"{""notifications"": {""email"": true, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Jobs""], ""saved_searches"": 1}"
4578,charlotte.martin@gmail.com,Charlotte,Martin,NULL,Individual,Manawatu-Wanganui,Feilding,2025-11-19,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Jobs"", ""Motors""], ""saved_searches"": 1}"
4579,nz_mia_51,NULL,NULL,Barfoot & Thompson,Business,Manawatu-Wanganui,Levin,2025-04-20,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Motors""], ""saved_searches"": 12}"
4580,maia.taylor@trademe.co.nz,Maia,Taylor,NULL,Individual,Bay of Plenty,Whakatane,2025-12-23,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Jobs""], ""saved_searches"": 2}"
4581,jamest12,NULL,NULL,NZ Post Marketplace,Business,Auckland,Waitakere,2003-04-03,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Motors""], ""saved_searches"": 3}"
4582,michaelpageauck@yahoo.co.nz,NULL,NULL,Michael Page Auckland,Power Seller,Auckland,Auckland City,2012-05-02,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 7}"
4583,placemakerstrad@trademe.co.nz,NULL,NULL,Placemakers Trade,Power Seller,Auckland,Papakura,2011-06-09,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Jobs""], ""saved_searches"": 2}"
4584,kiwitrader305,Ava,Wiremu,NULL,Individual,Otago,Queenstown,2006-12-13,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property""], ""saved_searches"": 1}"
4585,noahr@yahoo.co.nz,Noah,Robinson,NULL,Individual,Otago,Wanaka,2006-02-23,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Marketplace"", ""Property""], ""saved_searches"": 3}"
4586,nikau_267,NULL,NULL,Hudson Recruitment,Power Seller,Auckland,North Shore,2014-11-18,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Marketplace""], ""saved_searches"": 5}"
4587,grace.campbell@gmail.com,Grace,Campbell,NULL,Individual,Auckland,Auckland City,2022-04-10,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Marketplace""], ""saved_searches"": 1}"
4588,jessican62,Jessica,Nguyen,NULL,Individual,Auckland,Papakura,2018-09-26,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Motors"", ""Property""], ""saved_searches"": 4}"
4589,kate.lee@gmail.com,Kate,Lee,NULL,Individual,Auckland,Manukau,2010-03-09,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Property"", ""Marketplace""], ""saved_searches"": 5}"
4590,charlottea88,Charlotte,Anderson,NULL,Individual,Manawatu-Wanganui,Feilding,2023-01-14,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Jobs""], ""saved_searches"": 0}"
4591,williamr53,William,Robertson,NULL,Individual,Auckland,Auckland City,2021-04-29,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Marketplace""], ""saved_searches"": 4}"
4592,propertybrokers@proton.me,NULL,NULL,Property Brokers,Business,Auckland,Franklin,2014-01-19,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Property"", ""Motors""], ""saved_searches"": 7}"
4593,jamesm45,NULL,NULL,Professionals,Business,Canterbury,Timaru,2018-02-01,"{""notifications"": {""email"": false, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 1}"
4594,daniel.van der berg5@icloud.com,Daniel,van der Berg,NULL,Individual,Waikato,Tauranga,2018-04-09,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Property""], ""saved_searches"": 5}"
4595,ellaj@icloud.com,Ella,Jones,NULL,Individual,Wellington,Wellington City,2021-01-01,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 4}"
4596,sophie.van der berg6@xtra.co.nz,Sophie,van der Berg,NULL,Individual,Canterbury,Selwyn,2011-01-11,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Motors""], ""saved_searches"": 0}"
4597,sarahh@outlook.com,Sarah,Henare,NULL,Individual,Auckland,Manukau,2002-09-10,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 4}"
4598,ryan_187,Ryan,Wiremu,NULL,Individual,Auckland,Papakura,2015-11-25,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Marketplace"", ""Motors""], ""saved_searches"": 0}"
4599,professionals@gmail.com,NULL,NULL,Professionals,Business,Wellington,Wellington City,2009-01-25,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Jobs"", ""Marketplace""], ""saved_searches"": 11}"
4600,amelia.wiremu@outlook.com,Amelia,Wiremu,NULL,Individual,Canterbury,Timaru,2013-03-08,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Property""], ""saved_searches"": 3}"
4601,manaiat@xtra.co.nz,NULL,NULL,Auckland Auto Centre,Business,Wellington,Wellington City,2004-10-27,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 10}"
4602,charlotte.jones8@hotmail.com,NULL,NULL,Seek NZ Recruiting,Power Seller,Manawatu-Wanganui,Feilding,2005-01-14,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Property"", ""Jobs""], ""saved_searches"": 2}"
4603,southerncrossau@xtra.co.nz,NULL,NULL,Southern Cross Autos,Business,Wellington,Porirua,2007-12-12,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 2}"
4604,nz_thomas_61,Thomas,Wiremu,NULL,Individual,Auckland,Manukau,2022-03-18,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property""], ""saved_searches"": 1}"
4605,tanew@xtra.co.nz,NULL,NULL,NZ Post Marketplace,Business,Canterbury,Selwyn,2022-01-01,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Marketplace""], ""saved_searches"": 15}"
4606,lucasw48,Lucas,Walker,NULL,Individual,Wellington,Lower Hutt,2018-10-29,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 3}"
4607,nikau_180,Nikau,King,NULL,Individual,Wellington,Upper Hutt,2023-07-28,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 2}"
4608,kaia.wilson@yahoo.co.nz,NULL,NULL,Auckland Auto Centre,Business,Auckland,Papakura,2002-10-17,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Jobs"", ""Motors""], ""saved_searches"": 2}"
4609,connorr@gmail.com,Connor,Reid,NULL,Individual,Auckland,Manukau,2023-01-07,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Property""], ""saved_searches"": 1}"
4610,kate_58@yahoo.co.nz,Kate,Henderson,NULL,Individual,Nelson-Marlborough,Nelson,2017-12-13,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Property"", ""Jobs""], ""saved_searches"": 2}"
4611,ava_24@trademe.co.nz,Ava,Thomas,NULL,Individual,Northland,Paihia,2022-10-01,"{""notifications"": {""email"": false, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Property""], ""saved_searches"": 0}"
4612,joshua_131,Joshua,Kim,NULL,Individual,Auckland,Papakura,2012-12-11,"{""notifications"": {""email"": false, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Marketplace""], ""saved_searches"": 2}"
4613,kiwibuyer383,NULL,NULL,Bayleys,Business,Auckland,Auckland City,2004-06-06,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property""], ""saved_searches"": 0}"
4614,kiwibuyer692,Ryan,Brown,NULL,Individual,Waikato,Taupo,2014-12-26,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Property""], ""saved_searches"": 0}"
4615,grace_41@gmail.com,Grace,Fraser,NULL,Individual,Nelson-Marlborough,Richmond,2025-10-25,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Property""], ""saved_searches"": 2}"
4616,isla.henderson@gmail.com,Isla,Henderson,NULL,Individual,Auckland,Auckland City,2005-04-29,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 5}"
4617,samuel_599,Samuel,van der Berg,NULL,Individual,Canterbury,Christchurch,2019-05-17,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 0}"
4618,daniel.murray2@yahoo.co.nz,Daniel,Murray,NULL,Individual,Otago,Wanaka,2002-09-11,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Marketplace"", ""Property""], ""saved_searches"": 3}"
4619,matthew_43@proton.me,Matthew,Chen,NULL,Individual,Waikato,Taupo,2022-10-09,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 3}"
4620,nz_sophie_95,Sophie,Henare,NULL,Individual,Auckland,Franklin,2014-06-26,"{""notifications"": {""email"": true, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Motors"", ""Jobs""], ""saved_searches"": 2}"
4621,tradesuppliesnz@xtra.co.nz,NULL,NULL,Trade Supplies NZ,Business,Waikato,Rotorua,2018-07-14,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Motors"", ""Jobs""], ""saved_searches"": 10}"
4622,matthew_59@icloud.com,Matthew,Lee,NULL,Individual,Auckland,Waitakere,2008-08-05,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 0}"
4623,aroha.kim@yahoo.co.nz,Aroha,Kim,NULL,Individual,Auckland,Waitakere,2006-07-12,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Marketplace""], ""saved_searches"": 2}"
4624,grace_7@xtra.co.nz,NULL,NULL,Office Furniture Direct,Business,Auckland,North Shore,2003-07-29,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Property""], ""saved_searches"": 10}"
4625,canterburycarsa@xtra.co.nz,NULL,NULL,Canterbury Car Sales,Business,Auckland,Waitakere,2007-12-26,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Property""], ""saved_searches"": 3}"
4626,kaia_85@xtra.co.nz,NULL,NULL,Farm Source,Business,Wellington,Kapiti Coast,2009-07-06,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 13}"
4627,nz_hannah_32,Hannah,McDonald,NULL,Individual,Wellington,Wellington City,2005-09-30,"{""notifications"": {""email"": false, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Motors"", ""Jobs""], ""saved_searches"": 5}"
4628,james.henare8@xtra.co.nz,James,Henare,NULL,Individual,Waikato,Hamilton,2024-10-21,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Jobs"", ""Motors""], ""saved_searches"": 1}"
4629,nikau.brown5@hotmail.com,Nikau,Brown,NULL,Individual,Taranaki,New Plymouth,2011-04-11,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Marketplace""], ""saved_searches"": 1}"
4630,nz_isla_89,Isla,Campbell,NULL,Individual,Auckland,North Shore,2011-10-03,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 4}"
4631,miar@trademe.co.nz,Mia,Robertson,NULL,Individual,Bay of Plenty,Tauranga,2001-07-17,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Property""], ""saved_searches"": 2}"
4632,avaw@outlook.com,Ava,Wang,NULL,Individual,Auckland,Auckland City,2025-04-28,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Motors""], ""saved_searches"": 1}"
4633,benjamin.taylor3@proton.me,Benjamin,Taylor,NULL,Individual,Otago,Dunedin,2023-01-19,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Marketplace""], ""saved_searches"": 1}"
4634,rachel_595,Rachel,Taylor,NULL,Individual,Bay of Plenty,Rotorua,2016-12-28,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 5}"
4635,jessicar@yahoo.co.nz,Jessica,Robinson,NULL,Individual,Auckland,Waitakere,2016-02-24,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property""], ""saved_searches"": 4}"
4636,nz_james_85,NULL,NULL,Pacific Trade Co,Business,Auckland,Auckland City,2006-03-21,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property""], ""saved_searches"": 12}"
4637,kiwiseller849,Manaia,van der Berg,NULL,Individual,Canterbury,Selwyn,2023-11-14,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Motors""], ""saved_searches"": 3}"
4638,kiwitrader768,Manaia,Ngata,NULL,Individual,Nelson-Marlborough,Blenheim,2024-09-16,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Jobs"", ""Motors""], ""saved_searches"": 3}"
4639,aria.ngata@trademe.co.nz,Aria,Ngata,NULL,Individual,Waikato,Tauranga,2008-10-11,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 2}"
4640,michaelpageauck@icloud.com,NULL,NULL,Michael Page Auckland,Power Seller,Canterbury,Selwyn,2016-02-04,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 7}"
4641,benjamins@trademe.co.nz,NULL,NULL,Turners Auctions,Business,Wellington,Wellington City,2017-01-27,"{""notifications"": {""email"": false, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 7}"
4642,nz_tane_5,Tane,Wang,NULL,Individual,West Coast,Greymouth,2021-10-11,"{""notifications"": {""email"": false, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 1}"
4643,noelleemingoutl@xtra.co.nz,NULL,NULL,Noel Leeming Outlet,Business,Hawkes Bay,Napier,2010-09-20,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Marketplace"", ""Motors""], ""saved_searches"": 12}"
4644,matthew.robinson@proton.me,Matthew,Robinson,NULL,Individual,Otago,Oamaru,2017-05-08,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Motors""], ""saved_searches"": 1}"
4645,randstadnz@trademe.co.nz,NULL,NULL,Randstad NZ,Business,Auckland,Auckland City,2010-06-27,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Property"", ""Marketplace""], ""saved_searches"": 15}"
4646,sarah.nguyen@trademe.co.nz,Sarah,Nguyen,NULL,Individual,Wellington,Porirua,2016-02-21,"{""notifications"": {""email"": false, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Property"", ""Motors""], ""saved_searches"": 4}"
4647,tane.wang4@outlook.com,Tane,Wang,NULL,Individual,Auckland,Waitakere,2011-12-24,"{""notifications"": {""email"": false, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Jobs""], ""saved_searches"": 1}"
4648,charlotte.wiremu1@outlook.com,Charlotte,Wiremu,NULL,Individual,Auckland,Auckland City,2003-01-26,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Marketplace"", ""Property""], ""saved_searches"": 4}"
4649,kiwiseller494,Olivia,Anderson,NULL,Individual,Waikato,Cambridge,2017-06-24,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property""], ""saved_searches"": 5}"
4650,propertybrokers@icloud.com,NULL,NULL,Property Brokers,Business,Auckland,Waitakere,2013-02-10,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 13}"
4651,aroha.campbell1@trademe.co.nz,Aroha,Campbell,NULL,Individual,Auckland,Auckland City,2014-02-20,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Motors"", ""Property""], ""saved_searches"": 1}"
4652,aroha_66@proton.me,NULL,NULL,Tommy's Real Estate,Business,Auckland,Auckland City,2007-01-24,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Motors"", ""Marketplace""], ""saved_searches"": 13}"
4653,james.nguyen@proton.me,NULL,NULL,Mitre 10 Clearance,Business,Hawkes Bay,Napier,2025-03-04,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 4}"
4654,turnersauctions@hotmail.com,NULL,NULL,Turners Auctions,Business,Auckland,Manukau,2003-12-14,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property""], ""saved_searches"": 14}"
4655,james_410,NULL,NULL,Property Brokers,Power Seller,Otago,Wanaka,2016-09-12,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Motors""], ""saved_searches"": 3}"
4656,lauren.walker@proton.me,Lauren,Walker,NULL,Individual,Southland,Invercargill,2023-07-08,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Property""], ""saved_searches"": 3}"
4657,henry_616,Henry,Smith,NULL,Individual,Waikato,Cambridge,2001-07-25,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 3}"
4658,sarah.ngata@trademe.co.nz,Sarah,Ngata,NULL,Individual,Canterbury,Christchurch,2006-04-20,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Marketplace""], ""saved_searches"": 5}"
4659,wiremu.scott3@proton.me,Wiremu,Scott,NULL,Individual,Auckland,Papakura,2002-10-08,"{""notifications"": {""email"": false, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 4}"
4660,jamesp35,James,Patel,NULL,Individual,Auckland,Franklin,2026-06-18,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 2}"
